point,seed,steps,loss
25,4,1,3.7464063
26,4,1,0.116697215
27,4,1,1.2016715
28,4,1,0.52854246
29,4,1,3.037168
30,4,1,0.68452764
31,4,1,3.3720467
0,4,2,0.18270254
1,4,2,0.3843198
2,4,2,0.9028812
3,4,2,0.038215652
4,4,2,2.0638094
5,4,2,0.19732046
6,4,2,0.074393675
7,4,2,1.8664058
8,4,2,0.08803692
9,4,2,5.1903076
10,4,2,0.47518384
11,4,2,1.6834359
12,4,2,0.11568869
13,4,2,0.293485
14,4,2,0.04965757
15,4,2,0.7716588
16,4,2,2.9911702
17,4,2,2.572854
18,4,2,1.5569361
19,4,2,0.017379083
20,4,2,0.101494715
21,4,2,3.5652037
22,4,2,0.34727395
23,4,2,0.023064641
24,4,2,2.3427806
25,4,2,3.9840586
26,4,2,0.13895898
27,4,2,1.3542018
28,4,2,0.5940159
29,4,2,3.1275184
30,4,2,0.8143242
31,4,2,3.791928
0,4,5,0.2537228
1,4,5,0.5615528
2,4,5,1.1043082
3,4,5,0.042405467
4,4,5,2.509941
5,4,5,0.41167146
6,4,5,0.0879497
7,4,5,2.491495
8,4,5,0.10434076
9,4,5,5.509922
10,4,5,0.69450915
11,4,5,2.1142344
12,4,5,0.147556
13,4,5,0.5205436
14,4,5,0.06254915
15,4,5,1.3036991
16,4,5,3.9805858
17,4,5,2.920311
18,4,5,2.7234247
19,4,5,0.02089447
20,4,5,0.12410865
21,4,5,4.9556255
22,4,5,0.72077554
23,4,5,0.02574678
24,4,5,2.6589022
25,4,5,4.63465
26,4,5,0.22770846
27,4,5,1.7645185
28,4,5,0.76336044
29,4,5,3.332595
30,4,5,1.3253284
31,4,5,4.804961
0,4,10,0.39283764
1,4,10,0.80974275
2,4,10,1.3089418
3,4,10,0.050848514
4,4,10,3.0116215
5,4,10,0.8576758
6,4,10,0.11511527
7,4,10,3.3124762
8,4,10,0.12560438
9,4,10,5.8319225
10,4,10,0.9371225
11,4,10,2.581456
12,4,10,0.27745098
13,4,10,0.9043811
14,4,10,0.08612203
15,4,10,2.1262922
16,4,10,4.97692
17,4,10,3.2681081
18,4,10,3.81024
19,4,10,0.024073832
20,4,10,0.16251771
21,4,10,5.9737606
22,4,10,1.7827934
23,4,10,0.028546274
24,4,10,2.966078
25,4,10,5.2818317
26,4,10,0.4258227
27,4,10,2.240172
28,4,10,0.96939665
29,4,10,3.5285606
30,4,10,2.0468626
31,4,10,5.680256
0,4,50,0.58225334
1,4,50,0.97228783
2,4,50,1.3196052
3,4,50,0.07744112
4,4,50,3.134833
5,4,50,1.2083495
6,4,50,0.13602255
7,4,50,4.482338
8,4,50,0.12574641
9,4,50,5.866353
10,4,50,1.0612652
11,4,50,2.7126043
12,4,50,0.77031827
13,4,50,1.172716
14,4,50,0.10936241
15,4,50,2.7411091
16,4,50,5.160682
17,4,50,3.372599
18,4,50,4.0121183
19,4,50,0.023802675
20,4,50,0.18775013
21,4,50,6.30952
22,4,50,2.3876214
23,4,50,0.027349176
24,4,50,3.0237176
25,4,50,5.459347
26,4,50,0.72519845
27,4,50,2.3638282
28,4,50,1.0135458
29,4,50,3.5919716
30,4,50,2.2802126
31,4,50,5.908578
0,4,100,0.6162065
1,4,100,0.96768016
2,4,100,1.3324332
3,4,100,0.08538096
4,4,100,3.1437397
5,4,100,1.2060276
6,4,100,0.12860586
7,4,100,4.484353
8,4,100,0.12643287
9,4,100,5.863352
10,4,100,1.0829779
11,4,100,2.7229364
12,4,100,0.79036355
13,4,100,1.1817318
14,4,100,0.10847144
15,4,100,2.7613966
16,4,100,5.1874843
17,4,100,3.3764331
18,4,100,3.9992354
19,4,100,0.024261836
20,4,100,0.18681154
21,4,100,6.309549
22,4,100,2.3829021
23,4,100,0.02727486
24,4,100,3.0170944
25,4,100,5.4709806
26,4,100,0.73925054
27,4,100,2.366739
28,4,100,1.019715
29,4,100,3.5958953
30,4,100,2.3051772
31,4,100,5.8624973
0,4,200,0.6159466
1,4,200,0.96441424
2,4,200,1.3380313
3,4,200,0.08643828
4,4,200,3.135933
5,4,200,1.2239367
6,4,200,0.13111767
7,4,200,4.482174
8,4,200,0.12707062
9,4,200,5.8636713
10,4,200,1.0999062
11,4,200,2.7139177
12,4,200,0.8037552
13,4,200,1.1840463
14,4,200,0.10857046
15,4,200,2.7657344
16,4,200,5.1880493
17,4,200,3.3748088
18,4,200,4.000918
19,4,200,0.024154807
20,4,200,0.1872852
21,4,200,6.345936
22,4,200,2.3999414
23,4,200,0.026860302
24,4,200,3.0060706
25,4,200,5.456147
26,4,200,0.7468623
27,4,200,2.3687248
28,4,200,1.0156181
29,4,200,3.5845346
30,4,200,2.263465
31,4,200,5.912817
0,4,500,0.6191342
1,4,500,0.97282106
2,4,500,1.3170681
3,4,500,0.08745684
4,4,500,3.1382058
5,4,500,1.217589
6,4,500,0.13215436
7,4,500,4.494122
8,4,500,0.12792598
9,4,500,5.8649035
10,4,500,1.0966829
11,4,500,2.7094078
12,4,500,0.811824
13,4,500,1.1900895
14,4,500,0.109204106
15,4,500,2.7725983
16,4,500,5.1750402
17,4,500,3.3726897
18,4,500,4.0121603
19,4,500,0.024606258
20,4,500,0.18697362
21,4,500,6.3355293
22,4,500,2.3826203
23,4,500,0.02699232
24,4,500,3.0004897
25,4,500,5.4620814
26,4,500,0.74644786
27,4,500,2.3566346
28,4,500,1.011915
29,4,500,3.5848143
30,4,500,2.271712
31,4,500,5.9005837
0,5,1,0.16464107
1,5,1,0.33356223
2,5,1,0.80339915
3,5,1,0.03659769
4,5,1,1.9020824
5,5,1,0.14664145
6,5,1,0.068802
7,5,1,1.6390748
8,5,1,0.081261456
9,5,1,5.061708
10,5,1,0.40890935
11,5,1,1.5285943
12,5,1,0.10027583
13,5,1,0.23283686
14,5,1,0.045525394
15,5,1,0.60741246
16,5,1,2.6890643
17,5,1,2.4288952
18,5,1,1.1702448
19,5,1,0.016453205
20,5,1,0.08910887
21,5,1,3.0079765
22,5,1,0.270944
23,5,1,0.022361534
24,5,1,2.2052698
25,5,1,3.7368312
26,5,1,0.11633522
27,5,1,1.1934447
28,5,1,0.53243804
29,5,1,3.0364952
30,5,1,0.68575156
31,5,1,3.386047
0,5,2,0.17831062
1,5,2,0.38516966
2,5,2,0.905992
3,5,2,0.038410585
4,5,2,2.0652
5,5,2,0.19510278
6,5,2,0.07386944
7,5,2,1.8683324
8,5,2,0.0877992
9,5,2,5.1838264
10,5,2,0.48246244
11,5,2,1.6966319
12,5,2,0.11087798
13,5,2,0.29747257
14,5,2,0.049810722
15,5,2,0.7742817
16,5,2,3.004929
17,5,2,2.5694194
18,5,2,1.5936816
19,5,2,0.01821663
20,5,2,0.09742002
21,5,2,3.584098
22,5,2,0.34416866
23,5,2,0.023580542
24,5,2,2.3459535
25,5,2,4.0062175
26,5,2,0.13717303
27,5,2,1.3559687
28,5,2,0.5970098
29,5,2,3.1328988
30,5,2,0.804785
31,5,2,3.780562
0,5,5,0.25079772
1,5,5,0.5489614
2,5,5,1.0996084
3,5,5,0.04272625
4,5,5,2.487188
5,5,5,0.40871555
6,5,5,0.090516604
7,5,5,2.5011432
8,5,5,0.10656394
9,5,5,5.507756
10,5,5,0.6649935
11,5,5,2.1160002
12,5,5,0.15677027
13,5,5,0.50847733
14,5,5,0.06213695
15,5,5,1.3201523
16,5,5,3.9636033
17,5,5,2.917443
18,5,5,2.720844
19,5,5,0.02104638
20,5,5,0.1232881
21,5,5,4.9613876
22,5,5,0.71401155
23,5,5,0.02452321
24,5,5,2.6567388
25,5,5,4.6555624
26,5,5,0.21984217
27,5,5,1.7722968
28,5,5,0.7632165
29,5,5,3.3455524
30,5,5,1.3235787
31,5,5,4.815461
0,5,10,0.3949968
1,5,10,0.7804798
2,5,10,1.3191146
3,5,10,0.05028823
4,5,10,3.0115714
5,5,10,0.86334133
6,5,10,0.118387125
7,5,10,3.4432642
8,5,10,0.12884699
9,5,10,5.8264656
10,5,10,0.84100926
11,5,10,2.5695512
12,5,10,0.24869154
13,5,10,0.9008192
14,5,10,0.086091675
15,5,10,2.0845635
16,5,10,4.949936
17,5,10,3.2673125
18,5,10,3.8295436
19,5,10,0.02401006
20,5,10,0.16183029
21,5,10,6.0012064
22,5,10,1.7823321
23,5,10,0.028488003
24,5,10,2.9769557
25,5,10,5.285943
26,5,10,0.41962934
27,5,10,2.2300076
28,5,10,0.9630296
29,5,10,3.5331821
30,5,10,2.02841
31,5,10,5.6611433
0,5,50,0.5806395
1,5,50,0.96437955
2,5,50,1.3119918
3,5,50,0.07770839
4,5,50,3.1306224
5,5,50,1.2129345
6,5,50,0.13283458
7,5,50,4.483842
8,5,50,0.12675768
9,5,50,5.8566146
10,5,50,1.0772572
11,5,50,2.7085404
12,5,50,0.7794527
13,5,50,1.1763927
14,5,50,0.10903307
15,5,50,2.7318149
16,5,50,5.162023
17,5,50,3.3694315
18,5,50,4.016578
19,5,50,0.023878893
20,5,50,0.18836093
21,5,50,6.294464
22,5,50,2.3987293
23,5,50,0.027274089
24,5,50,3.0143003
25,5,50,5.470443
26,5,50,0.72388685
27,5,50,2.365168
28,5,50,1.0180115
29,5,50,3.5950656
30,5,50,2.2923784
31,5,50,5.903792
0,5,100,0.61576444
1,5,100,0.9672609
2,5,100,1.3235188
3,5,100,0.08589553
4,5,100,3.1399999
5,5,100,1.216404
6,5,100,0.13231035
7,5,100,4.485453
8,5,100,0.12590729
9,5,100,5.8623466
10,5,100,1.0947536
11,5,100,2.717401
12,5,100,0.78762627
13,5,100,1.1884836
14,5,100,0.109135635
15,5,100,2.7507074
16,5,100,5.2026777
17,5,100,3.3697643
18,5,100,4.0119295
19,5,100,0.023862468
20,5,100,0.18488464
21,5,100,6.3072586
22,5,100,2.3909163
23,5,100,0.026897892
24,5,100,3.0156927
25,5,100,5.4593935
26,5,100,0.7383038
27,5,100,2.3712308
28,5,100,1.0157135
29,5,100,3.5928953
30,5,100,2.274437
31,5,100,5.881923
0,5,200,0.6112898
1,5,200,0.96941257
2,5,200,1.3150226
3,5,200,0.08673508
4,5,200,3.1370552
5,5,200,1.2170715
6,5,200,0.12730367
7,5,200,4.473285
8,5,200,0.1258644
9,5,200,5.8721123
10,5,200,1.0884647
11,5,200,2.711521
12,5,200,0.7927311
13,5,200,1.1878422
14,5,200,0.109436914
15,5,200,2.7820413
16,5,200,5.1885366
17,5,200,3.3778794
18,5,200,4.0001454
19,5,200,0.02435862
20,5,200,0.18785226
21,5,200,6.326513
22,5,200,2.3778243
23,5,200,0.026966223
24,5,200,3.0103035
25,5,200,5.4562473
26,5,200,0.74134195
27,5,200,2.3553228
28,5,200,1.0227641
29,5,200,3.5898247
30,5,200,2.2739067
31,5,200,5.904048
0,5,500,0.6168787
1,5,500,0.9695663
2,5,500,1.3474066
3,5,500,0.087036476
4,5,500,3.1386623
5,5,500,1.2198393
6,5,500,0.13043208
7,5,500,4.479084
8,5,500,0.1252679
9,5,500,5.865228
10,5,500,1.0935348
11,5,500,2.7127984
12,5,500,0.7994857
13,5,500,1.1894203
14,5,500,0.10827481
15,5,500,2.7808907
16,5,500,5.191904
17,5,500,3.3771648
18,5,500,4.0075607
19,5,500,0.024248939
20,5,500,0.18546927
21,5,500,6.3264666
22,5,500,2.3788831
23,5,500,0.027078917
24,5,500,3.007302
25,5,500,5.4605713
26,5,500,0.73959
27,5,500,2.365898
28,5,500,1.0148458
29,5,500,3.5988119
30,5,500,2.265716
31,5,500,5.88398
0,6,1,0.16363531
1,6,1,0.33489892
2,6,1,0.8016423
3,6,1,0.03636507
4,6,1,1.8967818
5,6,1,0.14187644
6,6,1,0.068118535
7,6,1,1.6233056
8,6,1,0.08068294
9,6,1,5.0652885
10,6,1,0.4137566
11,6,1,1.5267687
12,6,1,0.09854165
13,6,1,0.23386727
14,6,1,0.045688074
15,6,1,0.6084096
16,6,1,2.7101116
17,6,1,2.4319463
18,6,1,1.1287079
19,6,1,0.016261056
20,6,1,0.09071559
21,6,1,3.012623
22,6,1,0.27208462
23,6,1,0.02232399
24,6,1,2.2135348
25,6,1,3.7595031
26,6,1,0.1174478
27,6,1,1.1967125
28,6,1,0.52687806
29,6,1,3.0308533
30,6,1,0.64623
31,6,1,3.3796566
0,6,2,0.18080218
1,6,2,0.39295414
2,6,2,0.89720356
3,6,2,0.038870316
4,6,2,2.0500472
5,6,2,0.19149396
6,6,2,0.07474663
7,6,2,1.8550613
8,6,2,0.0885238
9,6,2,5.186753
10,6,2,0.47900534
11,6,2,1.6869421
12,6,2,0.11575217
13,6,2,0.29576215
14,6,2,0.049682353
15,6,2,0.7697691
16,6,2,3.0057824
17,6,2,2.559929
18,6,2,1.5602483
19,6,2,0.018296385
20,6,2,0.09862
21,6,2,3.608923
22,6,2,0.33652684
23,6,2,0.022978662
24,6,2,2.3316221
25,6,2,4.0234327
26,6,2,0.13895611
27,6,2,1.3413302
28,6,2,0.5934489
29,6,2,3.1381679
30,6,2,0.8139479
31,6,2,3.7917187
0,6,5,0.24664918
1,6,5,0.55546397
2,6,5,1.1138574
3,6,5,0.043176383
4,6,5,2.509089
5,6,5,0.41949052
6,6,5,0.08897507
7,6,5,2.515507
8,6,5,0.10967224
9,6,5,5.5300736
10,6,5,0.68372214
11,6,5,2.1135986
12,6,5,0.15435569
13,6,5,0.51759285
14,6,5,0.061930675
15,6,5,1.3193642
16,6,5,3.9699843
17,6,5,2.908985
18,6,5,2.7261586
19,6,5,0.020997243
20,6,5,0.12445739
21,6,5,4.9312205
22,6,5,0.70330715
23,6,5,0.024672652
24,6,5,2.6699567
25,6,5,4.6101847
26,6,5,0.23121315
27,6,5,1.774102
28,6,5,0.7602757
29,6,5,3.334829
30,6,5,1.3104368
31,6,5,4.768841
0,6,10,0.39011607
1,6,10,0.8046928
2,6,10,1.2906538
3,6,10,0.04932758
4,6,10,3.0028183
5,6,10,0.8700802
6,6,10,0.11619986
7,6,10,3.4548678
8,6,10,0.12783478
9,6,10,5.8331776
10,6,10,0.9068932
11,6,10,2.582105
12,6,10,0.26142594
13,6,10,0.9100422
14,6,10,0.08605863
15,6,10,2.1179962
16,6,10,4.9653707
17,6,10,3.2705872
18,6,10,3.8106043
19,6,10,0.02443655
20,6,10,0.16080694
21,6,10,5.954172
22,6,10,1.7556143
23,6,10,0.028421313
24,6,10,2.9669514
25,6,10,5.297777
26,6,10,0.42652407
27,6,10,2.2360358
28,6,10,0.9670728
29,6,10,3.514224
30,6,10,2.0587382
31,6,10,5.6916285
0,6,50,0.5828008
1,6,50,0.9683437
2,6,50,1.3185235
3,6,50,0.07448347
4,6,50,3.1363485
5,6,50,1.204333
6,6,50,0.13311249
7,6,50,4.4723516
8,6,50,0.12596162
9,6,50,5.8739786
10,6,50,1.0879018
11,6,50,2.7109046
12,6,50,0.7752037
13,6,50,1.1810468
14,6,50,0.10928363
15,6,50,2.7113097
16,6,50,5.185738
17,6,50,3.377757
18,6,50,4.005544
19,6,50,0.02401167
20,6,50,0.18631944
21,6,50,6.302602
22,6,50,2.3901968
23,6,50,0.02733598
24,6,50,3.0180101
25,6,50,5.4644203
26,6,50,0.72322345
27,6,50,2.3676825
28,6,50,1.021304
29,6,50,3.5862417
30,6,50,2.284594
31,6,50,5.9138265
0,6,100,0.6087461
1,6,100,0.97063
2,6,100,1.3144478
3,6,100,0.08539004
4,6,100,3.1407053
5,6,100,1.2121775
6,6,100,0.13250834
7,6,100,4.47334
8,6,100,0.1269292
9,6,100,5.860346
10,6,100,1.0840486
11,6,100,2.711536
12,6,100,0.7745855
13,6,100,1.1879047
14,6,100,0.1086431
15,6,100,2.766882
16,6,100,5.1502533
17,6,100,3.3812718
18,6,100,3.9987988
19,6,100,0.024591371
20,6,100,0.18553168
21,6,100,6.3100953
22,6,100,2.3851829
23,6,100,0.027224215
24,6,100,3.0181558
25,6,100,5.4610214
26,6,100,0.73986685
27,6,100,2.3626735
28,6,100,1.0137868
29,6,100,3.5818708
30,6,100,2.267002
31,6,100,5.8967667
0,6,200,0.6170978
1,6,200,0.9679789
2,6,200,1.3321565
3,6,200,0.08733334
4,6,200,3.140943
5,6,200,1.2124836
6,6,200,0.13399781
7,6,200,4.500432
8,6,200,0.12827791
9,6,200,5.8653893
10,6,200,1.0946227
11,6,200,2.7065084
12,6,200,0.79786927
13,6,200,1.1897438
14,6,200,0.10972427
15,6,200,2.7824752
16,6,200,5.1708508
17,6,200,3.3747826
18,6,200,4.0051823
19,6,200,0.0240794
20,6,200,0.18718979
21,6,200,6.3121653
22,6,200,2.4018962
23,6,200,0.02805319
24,6,200,3.0133286
25,6,200,5.4567327
26,6,200,0.7442831
27,6,200,2.3600943
28,6,200,1.0172379
29,6,200,3.5874357
30,6,200,2.2794504
31,6,200,5.9048185
0,6,500,0.6105463
1,6,500,0.96484506
2,6,500,1.3177706
3,6,500,0.08676597
4,6,500,3.1380744
5,6,500,1.2094288
6,6,500,0.13254832
7,6,500,4.480594
8,6,500,0.12678318
9,6,500,5.866845
10,6,500,1.082395
11,6,500,2.7164683
12,6,500,0.79963654
13,6,500,1.1876011
14,6,500,0.10836407
15,6,500,2.7827044
16,6,500,5.184742
17,6,500,3.3760014
18,6,500,3.9996257
19,6,500,0.024416685
20,6,500,0.18615322
21,6,500,6.3145833
22,6,500,2.3858242
23,6,500,0.027001338
24,6,500,3.0092733
25,6,500,5.4520025
26,6,500,0.7417442
27,6,500,2.3693318
28,6,500,1.0199913
29,6,500,3.5930214
30,6,500,2.2822638
31,6,500,5.8887167
0,7,1,0.16380297
1,7,1,0.34412053
2,7,1,0.8141789
3,7,1,0.036766242
4,7,1,1.9004142
5,7,1,0.14522876
6,7,1,0.06894832
7,7,1,1.6440057
8,7,1,0.08036291
9,7,1,5.061796
10,7,1,0.41908845
11,7,1,1.5268197
12,7,1,0.10505255
13,7,1,0.2375124
14,7,1,0.045741875
15,7,1,0.60298705
16,7,1,2.6845927
17,7,1,2.4345465
18,7,1,1.1408142
19,7,1,0.016630756
20,7,1,0.08857778
21,7,1,3.0089278
22,7,1,0.2737571
23,7,1,0.022263234
24,7,1,2.198475
25,7,1,3.7659483
26,7,1,0.11488524
27,7,1,1.1822459
28,7,1,0.5416551
29,7,1,3.0443397
30,7,1,0.67283946
31,7,1,3.3359594
0,7,2,0.18034272
1,7,2,0.38341406
2,7,2,0.88904274
3,7,2,0.038613345
4,7,2,2.0626373
5,7,2,0.19891341
6,7,2,0.07349542
7,7,2,1.8753005
8,7,2,0.08752394
9,7,2,5.206995
10,7,2,0.47838017
11,7,2,1.6936121
12,7,2,0.112630166
13,7,2,0.2971262
14,7,2,0.0493663
15,7,2,0.7635977
16,7,2,3.0022101
17,7,2,2.5659096
18,7,2,1.5848731
19,7,2,0.01796874
20,7,2,0.098815486
21,7,2,3.641963
22,7,2,0.3465829
23,7,2,0.023147557
24,7,2,2.3423433
25,7,2,3.989421
26,7,2,0.13690184
27,7,2,1.3410313
28,7,2,0.59247744
29,7,2,3.1349015
30,7,2,0.80865663
31,7,2,3.7903593
0,7,5,0.2470407
1,7,5,0.5574173
2,7,5,1.115462
3,7,5,0.043532863
4,7,5,2.4982347
5,7,5,0.41412756
6,7,5,0.092066705
7,7,5,2.497108
8,7,5,0.10809823
9,7,5,5.52857
10,7,5,0.680688
11,7,5,2.1231277
12,7,5,0.14209472
13,7,5,0.52294713
14,7,5,0.06234933
15,7,5,1.3163034
16,7,5,3.9568224
17,7,5,2.9158769
18,7,5,2.7134259
19,7,5,0.021079443
20,7,5,0.12726092
21,7,5,4.92523
22,7,5,0.6887414
23,7,5,0.025363429
24,7,5,2.659409
25,7,5,4.634516
26,7,5,0.22703627
27,7,5,1.7612458
28,7,5,0.7676299
29,7,5,3.342232
30,7,5,1.3313081
31,7,5,4.7388563
0,7,10,0.3955719
1,7,10,0.8156863
2,7,10,1.3109087
3,7,10,0.052340835
4,7,10,3.0081139
5,7,10,0.859301
6,7,10,0.11625931
7,7,10,3.362048
8,7,10,0.123974666
9,7,10,5.821042
10,7,10,0.93190724
11,7,10,2.5819516
12,7,10,0.24923712
13,7,10,0.90738386
14,7,10,0.08663018
15,7,10,2.141606
16,7,10,4.938344
17,7,10,3.2724466
18,7,10,3.8066666
19,7,10,0.02455122
20,7,10,0.16074826
21,7,10,5.9940147
22,7,10,1.7538006
23,7,10,0.028551802
24,7,10,2.9658628
25,7,10,5.2739267
26,7,10,0.43314746
27,7,10,2.2341099
28,7,10,0.9652099
29,7,10,3.5149145
30,7,10,2.0511718
31,7,10,5.716287
0,7,50,0.59238017
1,7,50,0.96660864
2,7,50,1.3076248
3,7,50,0.076275356
4,7,50,3.13623
5,7,50,1.209609
6,7,50,0.13590781
7,7,50,4.4770594
8,7,50,0.12910938
9,7,50,5.8663774
10,7,50,1.080182
11,7,50,2.7221444
12,7,50,0.78853405
13,7,50,1.1740098
14,7,50,0.10868262
15,7,50,2.7529273
16,7,50,5.1874332
17,7,50,3.3659256
18,7,50,4.0055037
19,7,50,0.0241271
20,7,50,0.18701482
21,7,50,6.2850504
22,7,50,2.3849545
23,7,50,0.027121732
24,7,50,3.0299733
25,7,50,5.462598
26,7,50,0.7337276
27,7,50,2.3713298
28,7,50,1.017919
29,7,50,3.5836139
30,7,50,2.2870502
31,7,50,5.8683786
0,7,100,0.6151981
1,7,100,0.96422344
2,7,100,1.339614
3,7,100,0.08600666
4,7,100,3.1385489
5,7,100,1.2154438
6,7,100,0.13042043
7,7,100,4.483393
8,7,100,0.12408753
9,7,100,5.8661237
10,7,100,1.0971737
11,7,100,2.7127748
12,7,100,0.79124534
13,7,100,1.192688
14,7,100,0.10876651
15,7,100,2.755318
16,7,100,5.191681
17,7,100,3.3730812
18,7,100,4.0038986
19,7,100,0.023680657
20,7,100,0.18606894
21,7,100,6.3058105
22,7,100,2.4016418
23,7,100,0.026888518
24,7,100,3.013894
25,7,100,5.463673
26,7,100,0.7410343
27,7,100,2.3583615
28,7,100,1.0166597
29,7,100,3.5879202
30,7,100,2.2885299
31,7,100,5.8972692
0,7,200,0.6166809
1,7,200,0.9703873
2,7,200,1.3115879
3,7,200,0.08618553
4,7,200,3.137589
5,7,200,1.2265933
6,7,200,0.13189724
7,7,200,4.4977026
8,7,200,0.124708034
9,7,200,5.857382
10,7,200,1.0956002
11,7,200,2.7091787
12,7,200,0.81559974
13,7,200,1.1885852
14,7,200,0.10879264
15,7,200,2.783162
16,7,200,5.1760793
17,7,200,3.3744528
18,7,200,3.9955437
19,7,200,0.024370728
20,7,200,0.1869983
21,7,200,6.297929
22,7,200,2.415017
23,7,200,0.026888635
24,7,200,3.0066476
25,7,200,5.4620833
26,7,200,0.7532338
27,7,200,2.3617768
28,7,200,1.0116955
29,7,200,3.5982528
30,7,200,2.269906
31,7,200,5.877309
0,7,500,0.61402124
1,7,500,0.96294147
2,7,500,1.3162283
3,7,500,0.08654431
4,7,500,3.1377804
5,7,500,1.208918
6,7,500,0.13132356
7,7,500,4.4987683
8,7,500,0.1310594
9,7,500,5.8550816
10,7,500,1.1046835
11,7,500,2.7059183
12,7,500,0.7997418
13,7,500,1.1964364
14,7,500,0.10896753
15,7,500,2.7944546
16,7,500,5.1833262
17,7,500,3.375421
18,7,500,4.0145855
19,7,500,0.023886226
20,7,500,0.18631242
21,7,500,6.3266087
22,7,500,2.3806353
23,7,500,0.027006108
24,7,500,3.0153685
25,7,500,5.4511895
26,7,500,0.746207
27,7,500,2.3539286
28,7,500,1.0217265
29,7,500,3.5916307
30,7,500,2.2939765
31,7,500,5.8881598
0,8,1,0.16103032
1,8,1,0.3406459
2,8,1,0.81537294
3,8,1,0.03707097
4,8,1,1.9017162
5,8,1,0.14546217
6,8,1,0.068911575
7,8,1,1.6235958
8,8,1,0.079865724
9,8,1,5.056144
10,8,1,0.4113316
11,8,1,1.5304508
12,8,1,0.10280892
13,8,1,0.24055149
14,8,1,0.045320902
15,8,1,0.6202239
16,8,1,2.6818266
17,8,1,2.428737
18,8,1,1.1509296
19,8,1,0.016864236
20,8,1,0.08979608
21,8,1,3.021317
22,8,1,0.26813656
23,8,1,0.022468105
24,8,1,2.20479
25,8,1,3.7557077
26,8,1,0.11543741
27,8,1,1.1825267
28,8,1,0.5323754
29,8,1,3.0277503
30,8,1,0.66608316
31,8,1,3.3476992
0,8,2,0.1841521
1,8,2,0.39373252
2,8,2,0.88966364
3,8,2,0.038282197
4,8,2,2.064382
5,8,2,0.19030814
6,8,2,0.07374275
7,8,2,1.8617467
8,8,2,0.08760449
9,8,2,5.2019253
10,8,2,0.47847277
11,8,2,1.6927094
12,8,2,0.11257424
13,8,2,0.291275
14,8,2,0.04896298
15,8,2,0.7793469
16,8,2,3.0387025
17,8,2,2.5667195
18,8,2,1.5698947
19,8,2,0.017585054
20,8,2,0.099672236
